iter	MAPE	RMSE	R2	MAE
470	0.009793831531	0.1864040578	0.9577992173	0.130852223
471	0.009792939104	0.1863764606	0.9578117121	0.130840028
472	0.009791669329	0.1863400976	0.9578281728	0.1308233628
473	0.009787586507	0.1862843413	0.9578534062	0.1307676407
474	0.009785049565	0.1862370216	0.9578748155	0.1307340814
475	0.009782705027	0.1861927489	0.9578948413	0.1307031308
476	0.009781912322	0.1861642047	0.9579077501	0.1306915629
477	0.009778433452	0.1861015767	0.9579360661	0.1306435637
478	0.00977670731	0.1860530274	0.9579580101	0.1306204002
479	0.009772539994	0.1859920096	0.9579855817	0.1305624282
480	0.009769059804	0.1859410183	0.9580086158	0.1305150201
481	0.009765389788	0.1858838151	0.9580344484	0.1304638122
482	0.009762348092	0.1858393893	0.9580545054	0.1304233399
483	0.009759945369	0.1858014745	0.958071619	0.1303893131
484	0.009758723811	0.185752052	0.9580939216	0.130374171
485	0.009755297255	0.1857030945	0.9581160085	0.1303270963
486	0.009752894101	0.1856687759	0.9581314877	0.1302930503
487	0.009751351703	0.1856370333	0.9581458024	0.130271683
488	0.009748832204	0.1855948092	0.9581648402	0.1302366732
489	0.009746867422	0.1855291695	0.9581944268	0.1302098062
490	0.009743396879	0.1854769244	0.9582179685	0.13016351
491	0.009740628901	0.1854336698	0.9582374539	0.1301272825
492	0.00973928608	0.1854037095	0.9582509479	0.130108618
493	0.0097357641	0.1853613724	0.9582700126	0.1300598317
494	0.009732272532	0.1853206627	0.9582883403	0.1300102272
495	0.009730131498	0.185280108	0.9583065943	0.129980387
496	0.009728176454	0.1852369322	0.9583260237	0.1299529322
497	0.009726196433	0.1851967647	0.9583440952	0.129926947
498	0.009723958892	0.1851622412	0.9583596243	0.1298977384
499	0.009720325426	0.1851055409	0.9583851227	0.1298477112
500	0.00971748769	0.1850626094	0.9584044238	0.1298074224
501	0.009716034201	0.1850259639	0.9584208955	0.1297884279
502	0.009714992346	0.1849988371	0.9584330865	0.1297732045
503	0.009712627125	0.1849643012	0.9584486046	0.1297403746
504	0.009710642281	0.1849324574	0.9584629105	0.1297134059
505	0.009706755654	0.1848792175	0.9584868231	0.1296600155
506	0.009705832272	0.184848344	0.9585006868	0.1296480876
507	0.009703330663	0.1848177183	0.9585144368	0.1296125621
508	0.009699769593	0.1847692321	0.9585362012	0.1295639941
509	0.009696655621	0.1847176854	0.958559333	0.1295193492
510	0.00969439148	0.1846840444	0.958574426	0.1294895731
511	0.009692290995	0.1846453492	0.9585917833	0.1294618479
512	0.009691521863	0.1846222633	0.9586021371	0.1294513369
513	0.009689491373	0.1845622327	0.958629054	0.1294233291
514	0.009685595752	0.1845133193	0.9586509797	0.1293695037
515	0.009683905493	0.1844746146	0.9586683251	0.1293456169
516	0.009682103257	0.1844320146	0.9586874121	0.1293222129
517	0.009679117362	0.1843970208	0.9587030877	0.1292801714
518	0.009678019895	0.1843670976	0.9587164896	0.129266421
519	0.009676298488	0.1843270632	0.9587344167	0.1292440676
520	0.009674250828	0.1842949237	0.9587488057	0.1292150754
521	0.009672498794	0.1842638001	0.9587627375	0.1291897254
522	0.009669015549	0.1842163737	0.9587839622	0.1291411365
523	0.009668037194	0.1841900538	0.9587957389	0.1291281813
524	0.009663503822	0.184123478	0.9588255202	0.1290654312
525	0.009658590632	0.1840617546	0.9588531213	0.1289982615
526	0.009656207282	0.1840246406	0.9588697132	0.1289652047
527	0.00965520799	0.1840021791	0.9588797531	0.1289507291
528	0.009653915605	0.1839716961	0.9588933765	0.1289332215
529	0.009651427456	0.183935277	0.9589096498	0.1288998477
530	0.009647487616	0.1838788992	0.9589348351	0.1288429769
531	0.009645748969	0.183839693	0.9589523448	0.1288198317
532	0.009644779132	0.1838114059	0.9589649757	0.1288078708
533	0.00964085566	0.1837595101	0.9589881434	0.1287541135
534	0.009637843989	0.1837173492	0.9590069604	0.1287112725
535	0.009635318675	0.183684456	0.959021638	0.1286774007
536	0.009633059732	0.1836503342	0.9590368612	0.128647767
537	0.009630058363	0.1836073007	0.9590560562	0.1286054816
538	0.009627338519	0.18356534	0.9590747683	0.1285666337
539	0.009624046873	0.183511841	0.9590986196	0.1285197932
540	0.009621650516	0.1834783761	0.9591135357	0.128487832
541	0.009618382002	0.1834332289	0.9591336544	0.1284419963
542	0.009617509949	0.183420163	0.9591394761	0.1284300524
543	0.009616787625	0.1833931152	0.959151526	0.1284202876
544	0.009613599946	0.1833573611	0.959167452	0.1283753401
545	0.009612761138	0.1833348656	0.9591774706	0.1283641737
546	0.009610668556	0.1833090582	0.9591889627	0.1283349782
547	0.009607971931	0.183273928	0.9592046036	0.128298493
548	0.009607221521	0.183252101	0.9592143201	0.1282890047
549	0.009604395587	0.183214182	0.9592311973	0.1282507983
550	0.009601685085	0.1831749292	0.9592486645	0.1282157612
551	0.009598593842	0.1831337788	0.9592669721	0.1281731851
552	0.009596697408	0.18310256	0.9592808584	0.1281466128
553	0.009595116315	0.1830695076	0.9592955578	0.1281255068
554	0.009593414381	0.1830149915	0.9593197968	0.1281033629
555	0.00959050523	0.18297474	0.9593376889	0.1280636724
556	0.009588734409	0.1829297768	0.9593576707	0.1280397975
557	0.009585767404	0.1828831359	0.9593783929	0.1279997633
558	0.009583599435	0.1828546508	0.959391046	0.1279700939
559	0.009582692974	0.1828309277	0.9594015824	0.1279580231
560	0.009579520241	0.1827969569	0.9594166677	0.1279132829
561	0.009577373198	0.1827613451	0.9594324787	0.1278835678
562	0.009575216482	0.1827312391	0.9594458429	0.1278548042
563	0.009572385332	0.1826930195	0.9594628055	0.1278162413
564	0.009570439384	0.1826378696	0.9594872759	0.1277896403
565	0.009568638654	0.1826083847	0.9595003555	0.1277659404
566	0.009566642516	0.1825769257	0.9595143085	0.1277381462
567	0.009564310131	0.1825396003	0.9595308603	0.1277059965
568	0.009562372713	0.182512574	0.959542843	0.1276801619
569	0.009560844315	0.1824839719	0.9595555223	0.1276592149
570	0.009558875949	0.1824553457	0.9595682103	0.1276334703
571	0.009557422663	0.1824236858	0.9595822407	0.1276133803
572	0.009554813519	0.1823869279	0.9595985272	0.127578001
573	0.009553607225	0.1823526149	0.9596137275	0.1275625801
574	0.009552690309	0.1823291301	0.9596241293	0.1275504524
575	0.009548570327	0.1822776624	0.9596469206	0.1274940451
576	0.009544533382	0.1822279688	0.9596689202	0.1274390654
577	0.009542928568	0.1822002528	0.9596811876	0.1274164035
578	0.009541125489	0.1821643565	0.9596970729	0.1273907283
579	0.009540112077	0.1821377227	0.9597088572	0.1273776456
580	0.00953954327	0.1821158379	0.959718539	0.1273704186
581	0.009536526458	0.1820663742	0.9597404174	0.127328127
582	0.009533752942	0.182023997	0.9597591566	0.127289239
583	0.009531126008	0.1819898899	0.9597742356	0.1272535137
584	0.009530294506	0.1819695265	0.959783237	0.127241018
585	0.009527343842	0.1819378855	0.9597972217	0.1271995628
586	0.009526030207	0.1819103508	0.9598093894	0.1271823771
587	0.009524214602	0.1818772806	0.9598240009	0.1271569243
588	0.009522531216	0.1818454352	0.9598380688	0.1271347897
589	0.009521138182	0.1818211581	0.9598487916	0.1271165539
590	0.009519764553	0.181792602	0.9598614026	0.1270966551
591	0.009517955064	0.181742246	0.9598836361	0.1270719528
592	0.009516842015	0.1817115549	0.9598971839	0.1270567182
593	0.009515671215	0.1816755383	0.9599130797	0.127042092
594	0.009513092393	0.1816328149	0.9599319314	0.1270073742
595	0.009510881284	0.1816050419	0.9599441839	0.1269771661
596	0.009509103479	0.181577453	0.9599563533	0.126952402
597	0.009506653071	0.1815289907	0.9599777254	0.126917915
598	0.009504639602	0.1815022743	0.9599895051	0.1268900092
599	0.009501459545	0.1814603776	0.9600079744	0.1268463903
600	0.009500897579	0.1814456862	0.9600144498	0.1268394088
601	0.009498135477	0.1814030128	0.9600332556	0.1268017371
602	0.00949719133	0.1813775416	0.9600444785	0.1267894087
603	0.009495185737	0.181349438	0.9600568594	0.1267602542
604	0.009493542285	0.1813233206	0.9600683636	0.1267372887
605	0.00949208824	0.181290251	0.9600829276	0.1267178605
606	0.009491181072	0.1812671365	0.9600931058	0.1267067213
607	0.009489704866	0.1812455099	0.9601026277	0.1266867924
608	0.009487368338	0.1812190282	0.9601142856	0.1266533862
609	0.009483022397	0.1811664396	0.9601374314	0.1265928753
610	0.009480391264	0.1811165887	0.960159366	0.1265576048
611	0.009478049084	0.1810821438	0.9601745184	0.1265255736
612	0.009476466213	0.181056075	0.9601859843	0.1265035936
613	0.009474551383	0.1810321592	0.9601965017	0.1264774383
614	0.009472237192	0.1810015825	0.9602099463	0.1264443817
615	0.009467860792	0.1809426205	0.9602358656	0.1263835681
616	0.009467003296	0.1809208149	0.9602454491	0.1263730599
617	0.009466089694	0.1809018985	0.9602537619	0.126359997
618	0.0094640306	0.1808709474	0.9602673613	0.1263306785
619	0.009462576214	0.1808386904	0.9602815321	0.1263112983
620	0.009461763849	0.1808167875	0.9602911528	0.1263011543
621	0.009460625376	0.1807830113	0.9603059865	0.1262870885
622	0.00945919925	0.1807514375	0.9603198504	0.1262684025
623	0.009457276484	0.1807212737	0.9603330929	0.1262412249
624	0.009455811723	0.1806972212	0.9603436509	0.126220416
625	0.009453681616	0.1806537827	0.9603627149	0.1261905178
626	0.009451599504	0.1806287796	0.960373686	0.1261614648
627	0.009450161587	0.1806006289	0.9603860364	0.1261427736
628	0.009447850895	0.1805708532	0.9603990977	0.1261110145
629	0.009446575719	0.1805406223	0.9604123564	0.1260944443
630	0.009445188379	0.1805110098	0.9604253418	0.1260749246
631	0.009443103855	0.1804805423	0.9604386999	0.1260469122
632	0.009442289069	0.1804552835	0.9604497725	0.1260371336
633	0.009437999926	0.1804048055	0.9604718959	0.125978276
634	0.009435993235	0.1803708389	0.9604867792	0.1259513451
635	0.009432790813	0.1803291727	0.9605050324	0.1259070775
636	0.009431308624	0.1802910757	0.9605217183	0.1258873622
637	0.009428232761	0.180251817	0.9605389094	0.1258439531
638	0.009426950206	0.1802225261	0.9605517332	0.1258268565
639	0.009424570997	0.1801901705	0.9605658964	0.1257938261
640	0.009422552141	0.1801570299	0.9605804005	0.1257661451
641	0.009419336965	0.180114593	0.9605989693	0.1257218827
642	0.009417240964	0.1800802915	0.9606139751	0.1256926261
643	0.009415675324	0.1800577344	0.9606238416	0.1256703527
644	0.009414294932	0.180022413	0.9606392887	0.1256519827
645	0.009412530639	0.1799892988	0.9606537677	0.1256290025
646	0.009408570496	0.1799416489	0.9606745978	0.1255738597
647	0.009407431759	0.1799176974	0.9606850661	0.1255575428
648	0.009403689389	0.1798615913	0.9607095824	0.1255053003
649	0.009402058432	0.179829751	0.9607234921	0.1254825908
650	0.009396171583	0.1797498029	0.9607584072	0.1254011464
651	0.009393684718	0.1797208139	0.9607710635	0.1253658563
652	0.009391988921	0.1796981411	0.9607809608	0.1253434923
653	0.009390920589	0.1796758171	0.9607907046	0.1253281928
654	0.009388660857	0.1796383366	0.960807061	0.1252967877
655	0.00938714379	0.1796049793	0.9608216153	0.1252764443
656	0.009385497923	0.1795706782	0.9608365785	0.1252555888
657	0.009383816384	0.1795397273	0.9608500778	0.125231746
658	0.009382059632	0.1795158823	0.9608604762	0.1252063557
659	0.009380389784	0.1794903282	0.9608716185	0.1251825541
660	0.009379556098	0.1794748921	0.9608783482	0.1251716562
661	0.009378481976	0.1794443191	0.9608916756	0.1251567612
662	0.009377414655	0.1794225337	0.9609011709	0.125142497
663	0.009376141474	0.1793977989	0.9609119503	0.1251259763
664	0.009374122257	0.1793641373	0.9609266177	0.1250979431
665	0.009373608902	0.179344422	0.9609352069	0.1250906783
666	0.009372095606	0.1793121765	0.9609492531	0.1250696172
667	0.00937030859	0.1792834445	0.9609617666	0.1250446973
668	0.009368326689	0.1792475658	0.9609773899	0.1250186489
669	0.009365044024	0.179208152	0.960994549	0.1249738791
670	0.009363968481	0.1791777793	0.9610077694	0.124958996
671	0.009362793404	0.1791527343	0.9610186691	0.1249426875
672	0.009359736763	0.1791159287	0.9610346843	0.1249010671
673	0.009357994428	0.1790885139	0.9610466112	0.1248765241
674	0.009356897932	0.1790589251	0.9610594817	0.1248618703
675	0.009355631566	0.1790364426	0.9610692598	0.1248435212
676	0.009354846762	0.1790151002	0.9610785409	0.1248332427
677	0.009353543565	0.1789803705	0.9610936413	0.1248166524
678	0.009352862609	0.178962383	0.9611014611	0.1248080028
679	0.00934951677	0.1789206069	0.9611196195	0.1247625672
680	0.009347533785	0.1788907455	0.9611325965	0.1247361787
681	0.009346551647	0.1788647087	0.9611439097	0.1247237289
682	0.009342927435	0.1788216296	0.9611626242	0.124673223
683	0.009341559962	0.1787950538	0.961174167	0.1246541454
684	0.009339152535	0.1787686769	0.9611856219	0.1246202658
685	0.009334500368	0.1787020201	0.9612145616	0.1245571336
686	0.009332947444	0.1786662201	0.9612301001	0.1245338557
687	0.0093314851	0.1786330084	0.9612445123	0.124511953
688	0.009330684227	0.178607803	0.9612554485	0.1245017321
689	0.009330079602	0.1785879192	0.9612640746	0.1244931915
690	0.009328412204	0.1785574656	0.9612772843	0.1244698305
691	0.009327187881	0.1785248008	0.9612914507	0.1244542411
692	0.009326777319	0.1785098256	0.9612979444	0.1244489274
693	0.00932399502	0.1784691981	0.961315559	0.1244098796
694	0.009322023537	0.178443939	0.9613265084	0.124381906
695	0.009320613176	0.1784147189	0.9613391729	0.1243615087
696	0.009318919578	0.1783823711	0.9613531906	0.1243384956
697	0.009318048768	0.1783585265	0.9613635218	0.1243279637
698	0.009312518774	0.1782919579	0.9613923569	0.1242507434
699	0.009310941807	0.1782716592	0.9614011475	0.1242291803
700	0.009310240745	0.1782481874	0.9614113109	0.124220343
701	0.009308947854	0.1782171507	0.9614247479	0.1242030829
702	0.00930759091	0.1781986829	0.9614327422	0.1241839985
703	0.009305414854	0.1781740027	0.9614434245	0.1241532482
704	0.009302046339	0.1781348318	0.9614603756	0.1241063177
705	0.009300828481	0.1781064811	0.9614726421	0.1240889351
706	0.009299707775	0.1780838707	0.9614824235	0.1240742126
707	0.009298280644	0.1780512448	0.9614965354	0.1240557576
708	0.009296884526	0.1780330832	0.9615043899	0.1240362195
709	0.009294305308	0.1779958579	0.9615204865	0.1240013113
710	0.009293974317	0.1779828534	0.9615261089	0.1239972151
711	0.009292640383	0.177962553	0.9615348849	0.1239776113
712	0.009290917205	0.177939243	0.9615449608	0.1239538717
713	0.009289793646	0.1779131073	0.9615562565	0.1239388537
714	0.009287796724	0.1778886031	0.9615668456	0.1239117785
715	0.00928662651	0.1778670433	0.9615761611	0.1238955265
716	0.009285246169	0.1778469902	0.9615848246	0.1238754414
717	0.009283598884	0.17782548	0.9615941165	0.1238531662
718	0.009280866388	0.1777733976	0.9616166102	0.1238143795
719	0.009279995077	0.1777445825	0.9616290522	0.1238032399
720	0.009278681068	0.1777156467	0.9616415443	0.1237835606
721	0.009277127693	0.1776859144	0.9616543782	0.1237624331
722	0.009274865125	0.1776567799	0.961666952	0.1237307023
723	0.009273815052	0.1776294454	0.961678747	0.1237168719
724	0.009273099556	0.1776065416	0.9616886288	0.1237077248
725	0.009270902883	0.177574346	0.9617025173	0.1236785672
726	0.009269186032	0.1775410989	0.9617168568	0.1236543673
727	0.009268081323	0.177520462	0.9617257561	0.1236391841
728	0.009266935636	0.1774904357	0.9617387026	0.1236236005
729	0.009265684896	0.1774655478	0.961749432	0.1236077919
730	0.009265287229	0.1774469111	0.9617574653	0.1236029119
731	0.009263794577	0.1774271046	0.9617660021	0.1235825456
732	0.009263003458	0.1774015021	0.9617770355	0.123572633
733	0.00926139592	0.1773739134	0.9617889232	0.1235513014
734	0.009260668322	0.1773538312	0.9617975751	0.1235424093
735	0.009259089084	0.1773304764	0.9618076358	0.1235198934
736	0.009257587379	0.1773053008	0.9618184794	0.1234991128
737	0.009256965404	0.177284612	0.9618273893	0.1234912131
738	0.009255161388	0.1772591588	0.9618383496	0.1234658959
739	0.009253128155	0.1772292285	0.9618512357	0.1234386884
740	0.009250998096	0.1772078282	0.961860448	0.1234080748
741	0.009248454732	0.1771727428	0.961875549	0.1233737631
742	0.009245178517	0.1771359661	0.9618913748	0.1233278658
743	0.009244120692	0.1771032466	0.9619054519	0.1233142407
744	0.009242887114	0.1770873058	0.9619123092	0.1232969778
745	0.0092422908	0.1770692031	0.9619200958	0.1232898377
746	0.009241096469	0.1770441761	0.9619308595	0.1232732248
747	0.009240430184	0.177027389	0.9619380785	0.1232651042
748	0.009238648847	0.1769978078	0.9619507977	0.1232416233
749	0.009235834133	0.1769634257	0.9619655785	0.1232017118
750	0.009234575373	0.1769420169	0.9619747807	0.1231845583
751	0.009232554563	0.1769182954	0.9619849756	0.1231557228
752	0.009231587413	0.1768886759	0.9619977034	0.1231432403
753	0.009230369045	0.1768698207	0.9620058046	0.1231259139
754	0.009228477723	0.1768461997	0.9620159522	0.1230987331
755	0.0092271118	0.1768232248	0.9620258209	0.1230798221
756	0.009226099053	0.1768017059	0.962035063	0.1230666652
757	0.009224496365	0.1767697524	0.9620487847	0.1230459148
758	0.009222401969	0.1767442797	0.9620597215	0.123017213
759	0.009219580951	0.1767133029	0.9620730194	0.1229774451
760	0.009217478146	0.1766844882	0.962085387	0.1229486276
761	0.009216785932	0.1766642066	0.962094091	0.1229402618
762	0.009215413046	0.1766451495	0.9621022685	0.1229220223
763	0.009214227772	0.1766192955	0.9621133612	0.1229042466
764	0.009213123255	0.1766043884	0.9621197564	0.1228888678
765	0.009212525756	0.1765800617	0.9621301914	0.1228812172
766	0.009211390605	0.1765568449	0.962140149	0.1228647785
767	0.00920959085	0.1765305399	0.9621514296	0.1228406927
768	0.009208978304	0.1765113232	0.9621596694	0.122833257
769	0.009207155278	0.1764808993	0.9621727127	0.1228087395
770	0.009206191225	0.1764530504	0.9621846502	0.1227962598
771	0.009205632521	0.176434028	0.9621928031	0.1227891368
772	0.009204998195	0.176409431	0.9622033439	0.1227804302
773	0.009203119728	0.1763817426	0.9622152077	0.1227556102
774	0.009201459798	0.176362983	0.9622232447	0.1227321316
775	0.009200912767	0.1763443243	0.9622312376	0.1227254473
776	0.009199854857	0.17632502	0.9622395062	0.1227107324
777	0.009198489634	0.1763018883	0.962249413	0.1226913009
778	0.009197561926	0.1762889996	0.9622549324	0.1226786953
779	0.009196473043	0.1762683421	0.9622637778	0.1226642199
780	0.00919376078	0.1762348548	0.9622781146	0.122626981
781	0.00919307553	0.1762195855	0.9622846509	0.1226175192
782	0.00919201749	0.1761959378	0.9622947726	0.1226031709
783	0.009191253117	0.1761733432	0.9623044423	0.1225941108
784	0.009188868513	0.1761350093	0.962320845	0.122561097
785	0.009187782395	0.1761211833	0.9623267602	0.1225458925
786	0.009186527967	0.1761036297	0.9623342694	0.1225292342
787	0.00918510338	0.1760841227	0.9623426134	0.1225089739
788	0.009184139922	0.1760543365	0.9623553525	0.122496085
789	0.009183075973	0.1760317659	0.9623650041	0.1224822029
790	0.00918206903	0.1760180005	0.9623708899	0.1224682632
